Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC09_L2SP_231058_20220210_20230428_02_T1,LC09_L1TP_231058_20220210_20230428_02_T1,LC92310582022041LGN01,2022/02/10,T1,2, 231, 058, 231, 058,NADIR,   0.001,2023/04/28,2023/04/28,2022-02-10 14:11:18,2022-02-10 14:11:50,LGN,DAY,  82.30,  82.30,163,5,    7.948,    5.346,    5.882,LPGS_16.2.0,55.68773743,120.72165840,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'34.62"N,59°20'33.79"W,3°56'12.52"N,60°22'20.64"W,3°56'33.40"N,58°19'13.58"W,1°50'13.27"N,60°21'58.36"W,1°50'23.03"N,58°19'04.87"W,  2.89295, -59.34272,  3.93681, -60.37240,  3.94261, -58.32044,  1.83702, -60.36621,  1.83973, -58.31802,LC09_L2SP_231058_20220210_20230428_02_T1,LC92310582022041LGN01
LC09_L2SP_232058_20220217_20230427_02_T1,LC09_L1TP_232058_20220217_20230427_02_T1,LC92320582022048LGN01,2022/02/17,T1,2, 232, 058, 232, 058,NADIR,  -0.001,2023/04/27,2023/04/27,2022-02-17 14:17:26,2022-02-17 14:17:57,LGN,DAY,  88.86,  88.86,67,5,    8.514,    5.766,    6.264,LPGS_16.2.0,56.77911077,116.92189822,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'33.11"N,60°52'47.17"W,3°56'15.04"N,61°54'07.24"W,3°55'56.21"N,59°51'18.54"W,1°50'33.32"N,61°54'14.47"W,1°50'24.54"N,59°51'39.24"W,  2.89253, -60.87977,  3.93751, -61.90201,  3.93228, -59.85515,  1.84259, -61.90402,  1.84015, -59.86090,LC09_L2SP_232058_20220217_20230427_02_T1,LC92320582022048LGN01
LC08_L2SP_231058_20220218_20220301_02_T1,LC08_L1TP_231058_20220218_20220301_02_T1,LC82310582022049LGN00,2022/02/18,T1,2, 231, 058, 231, 058,NADIR,   0.000,2022/03/01,2022/03/01,2022-02-18 14:11:07.330789,2022-02-18 14:11:39.100789,LGN,DAY,  86.09,  86.09,172,5,    7.804,    5.446,    5.590,LPGS_15.6.0,56.92991255,116.34278544,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'34.91"N,59°18'53.35"W,3°56'12.95"N,60°20'33.83"W,3°56'33.58"N,58°17'26.63"W,1°50'13.49"N,60°20'11.72"W,1°50'23.10"N,58°17'18.06"W,  2.89303, -59.31482,  3.93693, -60.34273,  3.94266, -58.29073,  1.83708, -60.33659,  1.83975, -58.28835,LC08_L2SP_231058_20220218_20220301_02_T1,LC82310582022049LGN00
LC08_L2SP_232058_20220225_20220308_02_T1,LC08_L1TP_232058_20220225_20220308_02_T1,LC82320582022056LGN00,2022/02/25,T1,2, 232, 058, 232, 058,NADIR,   0.000,2022/03/08,2022/03/08,2022-02-25 14:17:17.110685,2022-02-25 14:17:48.880685,LGN,DAY,  82.45,  82.45,72,5,    8.626,    6.272,    5.922,LPGS_15.6.0,58.08422095,112.09450500,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'34.26"N,60°52'00.66"W,3°56'24.72"N,61°53'18.56"W,3°56'05.78"N,59°50'29.94"W,1°50'23.53"N,61°53'25.94"W,1°50'14.71"N,59°50'50.78"W,  2.89285, -60.86685,  3.94020, -61.88849,  3.93494, -59.84165,  1.83987, -61.89054,  1.83742, -59.84744,LC08_L2SP_232058_20220225_20220308_02_T1,LC82320582022056LGN00
LC09_L2SP_231058_20220226_20230426_02_T2,LC09_L1GT_231058_20220226_20230426_02_T2,LC92310582022057LGN01,2022/02/26,T2,2, 231, 058, 231, 058,NADIR,   0.000,2023/04/26,2023/04/26,2022-02-26 14:11:08,2022-02-26 14:11:40,LGN,DAY,  94.78,  94.78,-1,5,    0.000,    0.000,    0.000,LPGS_16.2.0,58.26416574,111.46788066,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'34.04"N,59°18'59.04"W,3°56'12.91"N,60°20'43.51"W,3°56'33.54"N,58°17'36.35"W,1°50'13.45"N,60°20'21.41"W,1°50'23.10"N,58°17'27.78"W,  2.89279, -59.31640,  3.93692, -60.34542,  3.94265, -58.29343,  1.83707, -60.33928,  1.83975, -58.29105,LC09_L2SP_231058_20220226_20230426_02_T2,LC92310582022057LGN01
LC09_L2SP_232058_20220305_20230425_02_T2,LC09_L1GT_232058_20220305_20230425_02_T2,LC92320582022064LGN01,2022/03/05,T2,2, 232, 058, 232, 058,NADIR,   0.000,2023/04/25,2023/04/25,2022-03-05 14:17:17,2022-03-05 14:17:48,LGN,DAY, 100.00, 100.00,-1,5,    0.000,    0.000,    0.000,LPGS_16.2.0,59.40628733,106.75465436,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'34.73"N,60°51'43.16"W,3°56'14.93"N,61°52'59.12"W,3°55'55.96"N,59°50'10.54"W,1°50'33.29"N,61°53'06.50"W,1°50'24.43"N,59°50'31.38"W,  2.89298, -60.86199,  3.93748, -61.88309,  3.93221, -59.83626,  1.84258, -61.88514,  1.84012, -59.84205,LC09_L2SP_232058_20220305_20230425_02_T2,LC92320582022064LGN01
LC08_L2SP_231058_20220306_20220314_02_T1,LC08_L1TP_231058_20220306_20220314_02_T1,LC82310582022065LGN00,2022/03/06,T1,2, 231, 058, 231, 058,NADIR,   0.000,2022/03/14,2022/03/14,2022-03-06 14:11:04.698106,2022-03-06 14:11:36.468106,LGN,DAY,  89.43,  89.43,84,5,    8.938,    6.888,    5.697,LPGS_15.6.0,59.54408980,106.04132158,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'34.80"N,59°19'55.60"W,3°56'12.66"N,60°21'41.80"W,3°56'33.47"N,58°18'34.70"W,1°50'13.34"N,60°21'19.58"W,1°50'23.06"N,58°18'26.03"W,  2.89300, -59.33211,  3.93685, -60.36161,  3.94263, -58.30964,  1.83704, -60.35544,  1.83974, -58.30723,LC08_L2SP_231058_20220306_20220314_02_T1,LC82310582022065LGN00
LC08_L2SP_232058_20220313_20220322_02_T1,LC08_L1TP_232058_20220313_20220321_02_T1,LC82320582022072LGN00,2022/03/13,T1,2, 232, 058, 232, 058,NADIR,   0.000,2022/03/22,2022/03/21,2022-03-13 14:17:12.550256,2022-03-13 14:17:44.320256,LGN,DAY,  21.04,  21.04,472,5,    7.359,    5.064,    5.340,LPGS_15.6.0,60.58772938,100.88084742,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'34.30"N,60°52'42.28"W,3°56'24.79"N,61°53'57.48"W,3°56'05.96"N,59°51'18.50"W,1°50'23.57"N,61°54'04.75"W,1°50'14.78"N,59°51'39.24"W,  2.89286, -60.87841,  3.94022, -61.89930,  3.93499, -59.85514,  1.83988, -61.90132,  1.83744, -59.86090,LC08_L2SP_232058_20220313_20220322_02_T1,LC82320582022072LGN00
LC09_L2SP_232058_20220321_20230424_02_T1,LC09_L1TP_232058_20220321_20230424_02_T1,LC92320582022080LGN01,2022/03/21,T1,2, 232, 058, 232, 058,NADIR,   0.000,2023/04/24,2023/04/24,2022-03-21 14:17:14,2022-03-21 14:17:46,LGN,DAY,  89.54,  89.54,142,5,    8.808,    6.068,    6.384,LPGS_16.2.0,61.61805697,94.57656024,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'34.26"N,60°52'36.62"W,3°56'15"N,61°53'47.76"W,3°55'56.17"N,59°51'08.82"W,1°50'33.32"N,61°53'55.07"W,1°50'24.50"N,59°51'29.56"W,  2.89285, -60.87684,  3.93750, -61.89660,  3.93227, -59.85245,  1.84259, -61.89863,  1.84014, -59.85821,LC09_L2SP_232058_20220321_20230424_02_T1,LC92320582022080LGN01
LC08_L2SP_231058_20220322_20220330_02_T1,LC08_L1TP_231058_20220322_20220330_02_T1,LC82310582022081LGN00,2022/03/22,T1,2, 231, 058, 231, 058,NADIR,   0.000,2022/03/30,2022/03/30,2022-03-22 14:10:55.427284,2022-03-22 14:11:27.197284,LGN,DAY,  78.67,  78.67,121,5,    7.943,    5.647,    5.586,LPGS_15.6.0,61.69647343,93.76004061,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'34.12"N,59°19'36.91"W,3°56'12.73"N,60°21'22.39"W,3°56'33.50"N,58°18'15.23"W,1°50'13.38"N,60°21'00.18"W,1°50'23.06"N,58°18'06.62"W,  2.89281, -59.32692,  3.93687, -60.35622,  3.94264, -58.30423,  1.83705, -60.35005,  1.83974, -58.30184,LC08_L2SP_231058_20220322_20220330_02_T1,LC82310582022081LGN00
LC08_L2SP_232058_20220329_20220406_02_T1,LC08_L1TP_232058_20220329_20220406_02_T1,LC82320582022088LGN00,2022/03/29,T1,2, 232, 058, 232, 058,NADIR,   0.000,2022/04/06,2022/04/06,2022-03-29 14:16:59.797478,2022-03-29 14:17:31.567478,LGN,DAY,  68.38,  68.38,355,5,    7.509,    5.501,    5.111,LPGS_15.6.0,62.30838304,87.94730519,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'34.40"N,60°51'38.99"W,3°56'24.72"N,61°52'59.12"W,3°56'05.71"N,59°50'10.50"W,1°50'23.53"N,61°53'06.50"W,1°50'14.68"N,59°50'31.38"W,  2.89289, -60.86083,  3.94020, -61.88309,  3.93492, -59.83625,  1.83987, -61.88514,  1.83741, -59.84205,LC08_L2SP_232058_20220329_20220406_02_T1,LC82320582022088LGN00
LC09_L2SP_231058_20220330_20230421_02_T1,LC09_L1TP_231058_20220330_20230421_02_T1,LC92310582022089LGN03,2022/03/30,T1,2, 231, 058, 231, 058,NADIR,   0.000,2023/04/21,2023/04/21,2022-03-30 14:11:01,2022-03-30 14:11:33,LGN,DAY,  51.33,  51.33,338,5,    6.433,    4.769,    4.318,LPGS_16.2.0,62.40706056,87.10867338,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'33.11"N,59°20'16.51"W,3°56'12.59"N,60°22'01.24"W,3°56'33.43"N,58°18'54.14"W,1°50'13.31"N,60°21'38.95"W,1°50'23.03"N,58°18'45.43"W,  2.89253, -59.33792,  3.93683, -60.36701,  3.94262, -58.31504,  1.83703, -60.36082,  1.83973, -58.31262,LC09_L2SP_231058_20220330_20230421_02_T1,LC92310582022089LGN03
LC09_L2SP_232058_20220406_20230422_02_T1,LC09_L1TP_232058_20220406_20230422_02_T1,LC92320582022096LGN01,2022/04/06,T1,2, 232, 058, 232, 058,NADIR,   0.000,2023/04/22,2023/04/22,2022-04-06 14:17:11,2022-04-06 14:17:43,LGN,DAY,  42.03,  42.03,332,5,    7.421,    5.219,    5.275,LPGS_16.2.0,62.71942692,81.22223127,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'34.69"N,60°53'32.06"W,3°56'15.07"N,61°54'46.15"W,3°55'56.39"N,59°52'07.10"W,1°50'33.36"N,61°54'53.32"W,1°50'24.61"N,59°52'27.73"W,  2.89297, -60.89224,  3.93752, -61.91282,  3.93233, -59.86864,  1.84260, -61.91481,  1.84017, -59.87437,LC09_L2SP_232058_20220406_20230422_02_T1,LC92320582022096LGN01
LC08_L2SP_231058_20220407_20220412_02_T1,LC08_L1TP_231058_20220407_20220412_02_T1,LC82310582022097LGN00,2022/04/07,T1,2, 231, 058, 231, 058,NADIR,   0.000,2022/04/12,2022/04/12,2022-04-07 14:10:52.078754,2022-04-07 14:11:23.848754,LGN,DAY,  72.72,  72.72,196,5,    8.393,    6.138,    5.724,LPGS_15.6.0,62.70496551,80.40206094,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'33.76"N,59°21'04.93"W,3°56'12.41"N,60°22'49.76"W,3°56'33.36"N,58°19'42.78"W,1°50'13.24"N,60°22'27.44"W,1°50'22.99"N,58°19'34"W,  2.89271, -59.35137,  3.93678, -60.38049,  3.94260, -58.32855,  1.83701, -60.37429,  1.83972, -58.32611,LC08_L2SP_231058_20220407_20220412_02_T1,LC82310582022097LGN00
LC08_L2SP_232058_20220414_20220420_02_T1,LC08_L1TP_232058_20220414_20220420_02_T1,LC82320582022104LGN00,2022/04/14,T1,2, 232, 058, 232, 058,NADIR,   0.000,2022/04/20,2022/04/20,2022-04-14 14:17:05.955063,2022-04-14 14:17:37.725063,LGN,DAY,  87.13,  87.13,63,5,   10.250,    7.483,    7.005,LPGS_15.6.0,62.69997241,74.70392262,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'34.04"N,60°55'39.32"W,3°56'25.01"N,61°56'52.58"W,3°56'06.61"N,59°54'13.36"W,1°50'23.68"N,61°56'59.53"W,1°50'15.07"N,59°54'33.77"W,  2.89279, -60.92759,  3.94028, -61.94794,  3.93517, -59.90371,  1.83991, -61.94987,  1.83752, -59.90938,LC08_L2SP_232058_20220414_20220420_02_T1,LC82320582022104LGN00
LC09_L2SP_231058_20220415_20230422_02_T2,LC09_L1GT_231058_20220415_20230422_02_T2,LC92310582022105LGN01,2022/04/15,T2,2, 231, 058, 231, 058,NADIR,   0.000,2023/04/22,2023/04/22,2022-04-15 14:10:55,2022-04-15 14:11:26,LGN,DAY, 100.00, 100.00,-1,5,    0.000,    0.000,    0.000,LPGS_16.2.0,62.71721093,73.89918802,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'34.37"N,59°20'38.98"W,3°56'12.52"N,60°22'20.64"W,3°56'33.40"N,58°19'23.34"W,1°50'13.27"N,60°21'58.36"W,1°50'23.03"N,58°19'14.56"W,  2.89288, -59.34416,  3.93681, -60.37240,  3.94261, -58.32315,  1.83702, -60.36621,  1.83973, -58.32071,LC09_L2SP_231058_20220415_20230422_02_T2,LC92310582022105LGN01
LC09_L2SP_232058_20220422_20230419_02_T2,LC09_L1GT_232058_20220422_20230419_02_T2,LC92320582022112LGN01,2022/04/22,T2,2, 232, 058, 232, 058,NADIR,   0.000,2023/04/19,2023/04/19,2022-04-22 14:17:00,2022-04-22 14:17:32,LGN,DAY,  83.91,  83.91,-1,5,    0.000,    0.000,    0.000,LPGS_16.2.0,62.41732053,68.61761279,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'33.68"N,60°52'54.62"W,3°56'15.04"N,61°54'07.24"W,3°55'56.24"N,59°51'28.26"W,1°50'33.32"N,61°54'14.47"W,1°50'24.54"N,59°51'48.92"W,  2.89269, -60.88184,  3.93751, -61.90201,  3.93229, -59.85785,  1.84259, -61.90402,  1.84015, -59.86359,LC09_L2SP_232058_20220422_20230419_02_T2,LC92320582022112LGN01
LC08_L2SP_231058_20220423_20220428_02_T1,LC08_L1TP_231058_20220423_20220428_02_T1,LC82310582022113LGN00,2022/04/23,T1,2, 231, 058, 231, 058,NADIR,   0.000,2022/04/28,2022/04/28,2022-04-23 14:10:52.70926,2022-04-23 14:11:24.47926,LGN,DAY,  84.63,  84.63,104,5,    7.904,    4.878,    6.220,LPGS_15.6.0,62.35495943,67.90846169,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'34.80"N,59°21'05.76"W,3°56'12.41"N,60°22'49.76"W,3°56'33.36"N,58°19'42.78"W,1°50'13.24"N,60°22'27.44"W,1°50'22.99"N,58°19'34"W,  2.89300, -59.35160,  3.93678, -60.38049,  3.94260, -58.32855,  1.83701, -60.37429,  1.83972, -58.32611,LC08_L2SP_231058_20220423_20220428_02_T1,LC82310582022113LGN00
LC08_L2SP_232058_20220430_20220504_02_T2,LC08_L1GT_232058_20220430_20220504_02_T2,LC82320582022120LGN00,2022/04/30,T2,2, 232, 058, 232, 058,NADIR,   0.000,2022/05/04,2022/05/04,2022-04-30 14:17:02.194076,2022-04-30 14:17:33.964076,LGN,DAY,  93.31,  93.31,-1,5,    0.000,    0.000,    0.000,LPGS_15.6.0,61.82831900,63.23078392,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'33.94"N,60°52'40.15"W,3°56'24.79"N,61°53'57.48"W,3°56'05.93"N,59°51'08.78"W,1°50'23.57"N,61°54'04.75"W,1°50'14.75"N,59°51'29.56"W,  2.89276, -60.87782,  3.94022, -61.89930,  3.93498, -59.85244,  1.83988, -61.90132,  1.83743, -59.85821,LC08_L2SP_232058_20220430_20220504_02_T2,LC82320582022120LGN00
LC09_L2SP_231058_20220501_20230418_02_T1,LC09_L1TP_231058_20220501_20230418_02_T1,LC92310582022121LGN01,2022/05/01,T1,2, 231, 058, 231, 058,NADIR,   0.000,2023/04/18,2023/04/18,2022-05-01 14:10:48,2022-05-01 14:11:20,LGN,DAY,  49.70,  49.70,174,5,    7.236,    5.216,    5.015,LPGS_16.2.0,61.70932965,62.64445155,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'34.80"N,59°21'14.40"W,3°56'12.34"N,60°22'59.48"W,3°56'33.32"N,58°19'52.50"W,1°50'13.20"N,60°22'37.13"W,1°50'22.99"N,58°19'43.68"W,  2.89300, -59.35400,  3.93676, -60.38319,  3.94259, -58.33125,  1.83700, -60.37698,  1.83972, -58.32880,LC09_L2SP_231058_20220501_20230418_02_T1,LC92310582022121LGN01
LC09_L2SP_232058_20220508_20230417_02_T2,LC09_L1GT_232058_20220508_20230417_02_T2,LC92320582022128LGN01,2022/05/08,T2,2, 232, 058, 232, 058,NADIR,   0.000,2023/04/17,2023/04/17,2022-05-08 14:16:56,2022-05-08 14:17:27,LGN,DAY,  98.47,  98.47,-1,5,    0.000,    0.000,    0.000,LPGS_16.2.0,60.97892307,58.74692131,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'33.18"N,60°54'02.05"W,3°56'15.11"N,61°55'15.31"W,3°55'56.50"N,59°52'36.23"W,1°50'33.36"N,61°55'22.44"W,1°50'24.68"N,59°52'56.82"W,  2.89255, -60.90057,  3.93753, -61.92092,  3.93236, -59.87673,  1.84260, -61.92290,  1.84019, -59.88245,LC09_L2SP_232058_20220508_20230417_02_T2,LC92320582022128LGN01
LC08_L2SP_231058_20220509_20220518_02_T1,LC08_L1TP_231058_20220509_20220518_02_T1,LC82310582022129LGN00,2022/05/09,T1,2, 231, 058, 231, 058,NADIR,   0.000,2022/05/18,2022/05/18,2022-05-09 14:10:57.882934,2022-05-09 14:11:29.652934,LGN,DAY,  91.21,  91.21,53,5,    8.440,    6.083,    5.851,LPGS_15.6.0,60.92374467,58.19028602,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'33.86"N,59°20'35.77"W,3°56'12.52"N,60°22'20.64"W,3°56'33.40"N,58°19'13.58"W,1°50'13.27"N,60°21'58.36"W,1°50'23.03"N,58°19'04.87"W,  2.89274, -59.34327,  3.93681, -60.37240,  3.94261, -58.32044,  1.83702, -60.36621,  1.83973, -58.31802,LC08_L2SP_231058_20220509_20220518_02_T1,LC82310582022129LGN00
LC08_L2SP_232058_20220516_20220524_02_T2,LC08_L1GT_232058_20220516_20220524_02_T2,LC82320582022136LGN00,2022/05/16,T2,2, 232, 058, 232, 058,NADIR,   0.000,2022/05/24,2022/05/24,2022-05-16 14:17:11.680189,2022-05-16 14:17:43.450189,LGN,DAY,  94.79,  94.79,-1,5,    0.000,    0.000,    0.000,LPGS_15.6.0,60.12252540,55.07234146,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'33.40"N,60°53'19.32"W,3°56'24.83"N,61°54'36.40"W,3°56'06.07"N,59°51'47.63"W,1°50'23.57"N,61°54'43.60"W,1°50'14.82"N,59°52'08.33"W,  2.89261, -60.88870,  3.94023, -61.91011,  3.93502, -59.86323,  1.83988, -61.91211,  1.83745, -59.86898,LC08_L2SP_232058_20220516_20220524_02_T2,LC82320582022136LGN00
LC09_L2SP_231058_20220517_20230416_02_T1,LC09_L1TP_231058_20220517_20230416_02_T1,LC92310582022137LGN01,2022/05/17,T1,2, 231, 058, 231, 058,NADIR,  -0.001,2023/04/16,2023/04/16,2022-05-17 14:10:37,2022-05-17 14:11:09,LGN,DAY,  86.47,  86.47,68,5,    7.861,    5.448,    5.666,LPGS_16.2.0,59.92380417,54.78278638,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'34.44"N,59°20'48.01"W,3°56'12.48"N,60°22'30.36"W,3°56'33.40"N,58°19'23.34"W,1°50'13.27"N,60°22'08.04"W,1°50'23.03"N,58°19'14.56"W,  2.89290, -59.34667,  3.93680, -60.37510,  3.94261, -58.32315,  1.83702, -60.36890,  1.83973, -58.32071,LC09_L2SP_231058_20220517_20230416_02_T1,LC92310582022137LGN01
LC09_L2SP_232058_20220524_20230415_02_T2,LC09_L1TP_232058_20220524_20230415_02_T2,LC92320582022144LGN01,2022/05/24,T2,2, 232, 058, 232, 058,NADIR,   0.000,2023/04/15,2023/04/15,2022-05-24 14:16:46,2022-05-24 14:17:17,LGN,DAY,  64.11,  64.11,84,5,   13.101,    9.555,    8.963,LPGS_16.2.0,59.08429478,52.49969559,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'33.32"N,60°53'52.37"W,3°56'15.11"N,61°55'15.31"W,3°55'56.46"N,59°52'26.54"W,1°50'33.36"N,61°55'22.44"W,1°50'24.65"N,59°52'47.10"W,  2.89259, -60.89788,  3.93753, -61.92092,  3.93235, -59.87404,  1.84260, -61.92290,  1.84018, -59.87975,LC09_L2SP_232058_20220524_20230415_02_T2,LC92320582022144LGN01
LC08_L2SP_231058_20220525_20220602_02_T1,LC08_L1TP_231058_20220525_20220602_02_T1,LC82310582022145LGN00,2022/05/25,T1,2, 231, 058, 231, 058,NADIR,   0.000,2022/06/02,2022/06/02,2022-05-25 14:11:00.566103,2022-05-25 14:11:32.336103,LGN,DAY,  62.88,  62.88,107,5,    7.940,    5.462,    5.762,LPGS_15.6.0,59.07360638,52.10038721,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'34.04"N,59°19'34.54"W,3°56'12.73"N,60°21'22.39"W,3°56'33.50"N,58°18'15.23"W,1°50'13.38"N,60°21'00.18"W,1°50'23.06"N,58°18'06.62"W,  2.89279, -59.32626,  3.93687, -60.35622,  3.94264, -58.30423,  1.83705, -60.35005,  1.83974, -58.30184,LC08_L2SP_231058_20220525_20220602_02_T1,LC82310582022145LGN00
LC08_L2SP_232058_20220601_20220609_02_T1,LC08_L1TP_232058_20220601_20220609_02_T1,LC82320582022152LGN00,2022/06/01,T1,2, 232, 058, 232, 058,NADIR,   0.000,2022/06/09,2022/06/09,2022-06-01 14:17:15.566027,2022-06-01 14:17:47.336027,LGN,DAY,  66.71,  66.71,103,5,    9.802,    7.061,    6.799,LPGS_15.6.0,58.30896734,50.55551114,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,20,WGS84,WGS84,2°53'33.61"N,60°52'38.71"W,3°56'24.79"N,61°53'57.48"W,3°56'05.93"N,59°51'08.78"W,1°50'23.57"N,61°54'04.75"W,1°50'14.75"N,59°51'29.56"W,  2.89267, -60.87742,  3.94022, -61.89930,  3.93498, -59.85244,  1.83988, -61.90132,  1.83743, -59.85821,LC08_L2SP_232058_20220601_20220609_02_T1,LC82320582022152LGN00
LC09_L2SP_231058_20220602_20230414_02_T2,LC09_L1GT_231058_20220602_20230414_02_T2,LC92310582022153LGN01,2022/06/02,T2,2, 231, 058, 231, 058,NADIR,   0.000,2023/04/14,2023/04/14,2022-06-02 14:10:36,2022-06-02 14:11:08,LGN,DAY,  74.66,  74.66,-1,5,    0.000,    0.000,    0.000,LPGS_16.2.0,58.10530145,50.51699225,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,21,WGS84,WGS84,2°53'33.50"N,59°20'45.35"W,3°56'12.48"N,60°22'30.36"W,3°56'33.40"N,58°19'23.34"W,1°50'13.27"N,60°22'08.04"W,1°50'23.03"N,58°19'14.56"W,  2.89264, -59.34593,  3.93680, -60.37510,  3.94261, -58.32315,  1.83702, -60.36890,  1.83973, -58.32071,LC09_L2SP_231058_20220602_20230414_02_T2,LC92310582022153LGN01
LC09_L2SP_232058_20220609_20230413_02_T1,LC09_L1TP_232058_20220609_20230413_02_T1,LC92320582022160LGN01,2022/06/09,T1,2, 232, 058, 232, 058,NADIR,   0.000,2023/04/13,2023/04/13,2022-06-09 14:16:47,2022-06-09 14:17:19,LGN,DAY,  83.51,  83.51,80,5,    8.593,    6.140,    6.011,LPGS_16.2.0,57.46818530,49.67390556,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,20,WGS84,WGS84,2°53'33.18"N,60°52'36.55"W,3°56'15"N,61°53'57.52"W,3°55'56.17"N,59°51'08.82"W,1°50'33.32"N,61°54'04.75"W,1°50'24.50"N,59°51'29.56"W,  2.89255, -60.87682,  3.93750, -61.89931,  3.93227, -59.85245,  1.84259, -61.90132,  1.84014, -59.85821,LC09_L2SP_232058_20220609_20230413_02_T1,LC92320582022160LGN01
LC08_L2SP_231058_20220610_20220616_02_T1,LC08_L1TP_231058_20220610_20220616_02_T1,LC82310582022161LGN00,2022/06/10,T1,2, 231, 058, 231, 058,NADIR,   0.000,2022/06/16,2022/06/16,2022-06-10 14:11:12.110613,2022-06-10 14:11:43.880613,LGN,DAY,  72.75,  72.75,169,5,    8.706,    6.014,    6.295,LPGS_15.6.0,57.48651135,49.47817139,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,21,WGS84,WGS84,2°53'34.66"N,59°20'54.13"W,3°56'12.44"N,60°22'40.08"W,3°56'33.36"N,58°19'33.06"W,1°50'13.24"N,60°22'17.72"W,1°50'22.99"N,58°19'24.28"W,  2.89296, -59.34837,  3.93679, -60.37780,  3.94260, -58.32585,  1.83701, -60.37159,  1.83972, -58.32341,LC08_L2SP_231058_20220610_20220616_02_T1,LC82310582022161LGN00
